Date,bc_flux0,bc_flux1,bc_flux2
04/15/1983,103647.5859,0,0
04/16/1983,103968.3125,0,0
04/17/1983,66801.03906,0,0
04/18/1983,316445.9688,0,0
04/19/1983,287875.4375,0,0
04/20/1983,154742.8438,0,0
04/21/1983,189526.4063,0,0
04/22/1983,149389.7188,0,0
04/23/1983,59188.88281,0,0
04/24/1983,508947.5625,0,0
04/25/1983,246085.2031,0,0
04/26/1983,61949.5,0,0
04/27/1983,112029.9141,0,0
04/28/1983,375566.3125,0,0
04/29/1983,46287.98828,0,0
04/30/1983,883190.125,0,0
05/01/1983,130125.3828,0,0
05/02/1983,37413.58203,0,0
05/03/1983,1019091.063,0,0
05/04/1983,8179.410156,0,0
05/05/1983,55150.67578,0,0
05/06/1983,47999.55469,0,0
05/07/1983,24238.0957,0,0
05/08/1983,6858.445313,0,0
05/09/1983,1038.160034,0,0
05/10/1983,0,0,0
05/11/1983,463.6971436,0,0
05/12/1983,2863.109863,0,0
05/13/1983,5027.982422,0,0
05/14/1983,4805.305176,0,0
05/15/1983,3114.267578,0,0
05/16/1983,1988.892334,0,0
05/17/1983,1019.154358,0,0
05/18/1983,0,0,0
05/19/1983,4279.507324,0,0
05/20/1983,7413.10791,0,0
05/21/1983,6183.460938,0,0
05/22/1983,51444.88281,0,0
05/23/1983,4677.723633,0,0
05/24/1983,166684.0469,0,0
05/25/1983,267913.25,0,0
05/26/1983,324548.375,0,0
05/27/1983,341297.8438,0,0
05/28/1983,340647.7813,0,0
05/29/1983,364916.9688,0,0
05/30/1983,434949.4688,0,0
05/31/1983,495870.0938,0,0
06/01/1983,1841104.125,0,0
06/02/1983,0,0,0
06/03/1983,688197.3125,0,0
06/04/1983,468262.4688,0,0
06/05/1983,228903.3906,0,0
06/06/1983,111915.2656,0,0
06/07/1983,60887.875,0,0
06/08/1983,115613.4375,0,0
06/09/1983,4435.009277,0,0
06/10/1983,384287.25,0,0
06/11/1983,233277.5781,0,0
06/12/1983,131525.7656,0,0
06/13/1983,82637.0625,0,0
06/14/1983,55627.46094,0,0
06/15/1983,36848.70313,0,0
06/16/1983,22265.30078,0,0
06/17/1983,34537.58984,0,0
06/18/1983,26451.05469,0,0
06/19/1983,17103.9082,0,0
06/20/1983,31526.54492,0,0
06/21/1983,50445.35938,0,0
06/22/1983,14992.48633,0,0
06/23/1983,374667.1875,0,0
06/24/1983,1404226.875,0,0
06/25/1983,9306.000977,0,0
06/26/1983,702974.375,0,0
06/27/1983,326366.8125,0,0
06/28/1983,1224704.25,0,0
06/29/1983,30840.14453,0,0
06/30/1983,178151.375,0,0
07/01/1983,278206.875,0,0
07/02/1983,1031652.313,0,0
07/03/1983,136643.1563,0,0
07/04/1983,255475.1875,0,0
07/05/1983,20355.93359,0,0
07/06/1983,40449.98828,0,0
07/07/1983,489334.25,0,0
07/08/1983,42929.29688,0,0
07/09/1983,27298.3457,0,0
07/10/1983,588785.125,0,0
07/11/1983,166939.7188,0,0
07/12/1983,84854.4375,0,0
07/13/1983,59914.59766,0,0
07/14/1983,83469.28906,0,0
07/15/1983,168673.5,0,0
07/16/1983,264162.3438,0,0
07/17/1983,646582.75,0,0
07/18/1983,97868.48438,0,0
07/19/1983,112295.3906,0,0
07/20/1983,92573.27344,0,0
07/21/1983,71223.10156,0,0
07/22/1983,292786.625,0,0
07/23/1983,19214.96094,0,0
07/24/1983,86201.83594,0,0
07/25/1983,155129.3906,0,0
07/26/1983,158546.5313,0,0
07/27/1983,419418.875,0,0
07/28/1983,29817.80859,0,0
07/29/1983,113901.6406,0,0
07/30/1983,723983.625,0,0
07/31/1983,88306.55469,0,0
08/01/1983,108597.4688,0,0
08/02/1983,117072.7188,0,0
08/03/1983,134096.9063,0,0
08/04/1983,1006519.625,0,0
08/05/1983,42098.01563,0,0
08/06/1983,1295293,0,0
08/07/1983,72758.39063,0,0
08/08/1983,443795.3438,0,0
08/09/1983,304210.3125,0,0
08/10/1983,234914.3906,0,0
08/11/1983,268878.0313,0,0
08/12/1983,272591.875,0,0
08/13/1983,175290.1563,0,0
08/14/1983,193776.1563,0,0
08/15/1983,11365.625,0,0
08/16/1983,29609.93359,0,0
08/17/1983,160167.5313,0,0
08/18/1983,5301.971191,0,0
08/19/1983,435984.9375,0,0
08/20/1983,4719.062012,0,0
08/21/1983,4601759.5,0,0
08/22/1983,73961.58594,0,0
08/23/1983,372516.9375,0,0
08/24/1983,1923267.25,0,0
08/25/1983,270488.4688,0,0
08/26/1983,3577134.75,0,0
08/27/1983,2154413.25,0,0
08/28/1983,1106757.625,0,0
08/29/1983,1253786.25,0,0
08/30/1983,933836.0625,0,0
08/31/1983,442336.25,0,0
09/01/1983,535339.8125,0,0
09/02/1983,382377.4063,0,0
09/03/1983,249581.6094,0,0
09/04/1983,620818.625,0,0
09/05/1983,376271.8125,0,0
09/06/1983,352733,0,0
09/07/1983,164230.8438,0,0
09/08/1983,690955.875,0,0
09/09/1983,383385.9063,0,0
09/10/1983,127755.1953,0,0
09/11/1983,621667,0,0
09/12/1983,144381.4531,0,0
09/13/1983,349596.5,0,0
09/14/1983,50400.94141,0,0
09/15/1983,4737828,0,0
09/16/1983,74853.48438,0,0
09/17/1983,4536.081055,0,0
09/18/1983,671584.5625,0,0
09/19/1983,10457.90137,0,0
09/20/1983,44014.92188,0,0
09/21/1983,26013.91602,0,0
09/22/1983,12468.63086,0,0
09/23/1983,16812.69531,0,0
09/24/1983,16845.95117,0,0
09/25/1983,17681.7168,0,0
09/26/1983,20964.77734,0,0
09/27/1983,21500.89258,0,0
09/28/1983,21226.10156,0,0
09/29/1983,18222.38281,0,0
09/30/1983,24999.08398,0,0
10/01/1983,34573.35938,0,0
10/02/1983,44145.16797,0,0
10/03/1983,48235.12891,0,0
10/04/1983,45052.87891,0,0
10/05/1983,33397.90234,0,0
10/06/1983,24113.74609,0,0
10/07/1983,18531.80469,0,0
10/08/1983,14802.23828,0,0
10/09/1983,18057.02539,0,0
10/10/1983,21861.32422,0,0
10/11/1983,37675.42969,0,0
10/12/1983,45099.44531,0,0
10/13/1983,37917.81641,0,0
10/14/1983,25607.19922,0,0
10/15/1983,14879.77344,0,0
10/16/1983,125507.5859,0,0
10/17/1983,11536.31055,0,0
10/18/1983,29583.03516,0,0
10/19/1983,37579.42578,0,0
10/20/1983,27108.03516,0,0
10/21/1983,13277.42285,0,0
10/22/1983,3906.128662,0,0
10/23/1983,257602.9375,0,0
10/24/1983,11146.58008,0,0
10/25/1983,1119.291016,0,0
10/26/1983,71601.96094,0,0
10/27/1983,5933.063965,0,0
10/28/1983,123.6013184,0,0
10/29/1983,0,0,0
10/30/1983,0,0,0
10/31/1983,54.68374634,0,0
11/01/1983,0,0,0
11/02/1983,73.09381104,0,0
11/03/1983,298.0962524,0,0
11/04/1983,641.2261963,0,0
11/05/1983,2248.369629,0,0
11/06/1983,3533.875977,0,0
11/07/1983,3503.255371,0,0
11/08/1983,10163.58203,0,0
11/09/1983,19023.11914,0,0
11/10/1983,25606.01563,0,0
11/11/1983,29342.20313,0,0
11/12/1983,24582.98828,0,0
11/13/1983,30747.91211,0,0
11/14/1983,39432.0625,0,0
11/15/1983,37175.08203,0,0
11/16/1983,29757.99609,0,0
11/17/1983,19479.94727,0,0
11/18/1983,71320.0625,0,0
11/19/1983,92296.83594,0,0
11/20/1983,76506.53906,0,0
11/21/1983,52521.40234,0,0
11/22/1983,31830.11328,0,0
11/23/1983,20714.49219,0,0
11/24/1983,54830.47656,0,0
11/25/1983,74468.84375,0,0
11/26/1983,26505.61328,0,0
11/27/1983,11999.81348,0,0
11/28/1983,87004.9375,0,0
11/29/1983,85551.46875,0,0
11/30/1983,57769.05859,0,0
12/01/1983,31702.78711,0,0
12/02/1983,14889.2793,0,0
12/03/1983,86371.72656,0,0
12/04/1983,26726.08984,0,0
12/05/1983,15853.18359,0,0
12/06/1983,12539.39648,0,0
12/07/1983,460705.0938,0,0
12/08/1983,25689.66211,0,0
12/09/1983,116625.0391,0,0
12/10/1983,72671.74219,0,0
12/11/1983,60228.69531,0,0
12/12/1983,48747.04688,0,0
12/13/1983,43975.9375,0,0
12/14/1983,41570.35938,0,0
12/15/1983,34315.14063,0,0
12/16/1983,21591.73633,0,0
12/17/1983,176281.2813,0,0
12/18/1983,64891.42188,0,0
12/19/1983,53216.39063,0,0
12/20/1983,38375.1875,0,0
12/21/1983,20061,0,0
12/22/1983,7627.125,0,0
12/23/1983,158343.4375,0,0
12/24/1983,79588.59375,0,0
12/25/1983,61732.82813,0,0
12/26/1983,54091.60156,0,0
12/27/1983,41558.75,0,0
12/28/1983,32068.24023,0,0
12/29/1983,33201.21875,0,0
12/30/1983,32640.26172,0,0
12/31/1983,25978.80078,0,0
01/01/1984,31182.25781,0,0
01/02/1984,72901.41406,0,0
01/03/1984,109450.1094,0,0
01/04/1984,107739.7813,0,0
01/05/1984,85501,0,0
01/06/1984,77234.89844,0,0
01/07/1984,78253.89844,0,0
01/08/1984,63140.04688,0,0
01/09/1984,98885.11719,0,0
01/10/1984,106596.9688,0,0
01/11/1984,88260.3125,0,0
01/12/1984,59618.67188,0,0
01/13/1984,33189.83984,0,0
01/14/1984,694646.75,0,0
01/15/1984,144604.875,0,0
01/16/1984,97252.28125,0,0
01/17/1984,47204.01953,0,0
01/18/1984,21924.58594,0,0
01/19/1984,584889.125,0,0
01/20/1984,257146.3438,0,0
01/21/1984,49744.77344,0,0
01/22/1984,23951.01563,0,0
01/23/1984,143345.2031,0,0
01/24/1984,34715.42578,0,0
01/25/1984,21303.46289,0,0
01/26/1984,55585.5625,0,0
01/27/1984,17680.92773,0,0
01/28/1984,74129.15625,0,0
01/29/1984,15334.5957,0,0
01/30/1984,214028.25,0,0
01/31/1984,37762.59766,0,0
02/01/1984,25038.16406,0,0
02/02/1984,45523.16016,0,0
02/03/1984,49524.44531,0,0
02/04/1984,75579.25,0,0
02/05/1984,83492.70313,0,0
02/06/1984,63708.875,0,0
02/07/1984,48088.57031,0,0
02/08/1984,32264.02148,0,0
02/09/1984,61199.23438,0,0
02/10/1984,65791.28125,0,0
02/11/1984,43297.71484,0,0
02/12/1984,19787.93359,0,0
02/13/1984,453455.3125,0,0
02/14/1984,70860.10156,0,0
02/15/1984,29059.56445,0,0
02/16/1984,17576.58203,0,0
02/17/1984,13634.77539,0,0
02/18/1984,8048.223145,0,0
02/19/1984,3679.480469,0,0
02/20/1984,5786.598633,0,0
02/21/1984,10690.74902,0,0
02/22/1984,11862.35156,0,0
02/23/1984,8542.185547,0,0
02/24/1984,7639.343262,0,0
02/25/1984,6709.082031,0,0
02/26/1984,6832.701172,0,0
02/27/1984,5370.14209,0,0
02/28/1984,14856.03516,0,0
02/29/1984,25949.79297,0,0
03/01/1984,29311.44141,0,0
03/02/1984,26371.77539,0,0
03/03/1984,20696.98828,0,0
03/04/1984,14573.30371,0,0
03/05/1984,9630.30957,0,0
03/06/1984,120200.5703,0,0
03/07/1984,94035,0,0
03/08/1984,46253.91406,0,0
03/09/1984,55008.70703,0,0
03/10/1984,49583.83594,0,0
03/11/1984,26954.19922,0,0
03/12/1984,16482.02539,0,0
03/13/1984,39077.03125,0,0
03/14/1984,14303.58105,0,0
03/15/1984,178167.2344,0,0
03/16/1984,55224.51953,0,0
03/17/1984,32947.39063,0,0
03/18/1984,25835.35547,0,0
03/19/1984,16812.58789,0,0
03/20/1984,11364.16309,0,0
03/21/1984,1061855.625,0,0
03/22/1984,234284.1406,0,0
03/23/1984,219769.9219,0,0
03/24/1984,156545.375,0,0
03/25/1984,113791.2188,0,0
03/26/1984,72582.86719,0,0
03/27/1984,70200.41406,0,0
03/28/1984,62736.17578,0,0
03/29/1984,40304.58984,0,0
03/30/1984,19497.39063,0,0
03/31/1984,294616.8438,0,0
04/01/1984,89525.00781,0,0
04/02/1984,36796.28906,0,0
04/03/1984,24043.6543,0,0
04/04/1984,21307.33008,0,0
04/05/1984,44949.37891,0,0
04/06/1984,18213.08203,0,0
04/07/1984,11133.5127,0,0
04/08/1984,110472.7422,0,0
04/09/1984,33725.67188,0,0
04/10/1984,30520.94531,0,0
04/11/1984,19607.22852,0,0
04/12/1984,9038.617188,0,0
04/13/1984,102980.8047,0,0
04/14/1984,144434.9688,0,0
04/15/1984,121935.375,0,0
04/16/1984,75269.89063,0,0
04/17/1984,35187.51172,0,0
04/18/1984,81049.10156,0,0
04/19/1984,62069.06641,0,0
04/20/1984,70314.47656,0,0
04/21/1984,40205.24609,0,0
04/22/1984,15629.63281,0,0
04/23/1984,283818.8125,0,0
04/24/1984,22769.17773,0,0
04/25/1984,5104.666504,0,0
04/26/1984,244353.6094,0,0
04/27/1984,11270.44336,0,0
04/28/1984,16175.33105,0,0
04/29/1984,21491.1543,0,0
04/30/1984,23670.13086,0,0
05/01/1984,19684.29102,0,0
05/02/1984,96407,0,0
05/03/1984,4241.269531,0,0
05/04/1984,242709.6406,0,0
05/05/1984,368635.5,0,0
05/06/1984,383045.0625,0,0
05/07/1984,308012.6563,0,0
05/08/1984,208257.75,0,0
05/09/1984,116386.7813,0,0
05/10/1984,68305.96875,0,0
05/11/1984,41503.33594,0,0
05/12/1984,232199.5469,0,0
05/13/1984,104502.7813,0,0
05/14/1984,42679.82813,0,0
05/15/1984,21042.90039,0,0
05/16/1984,130066.25,0,0
05/17/1984,88083.01563,0,0
05/18/1984,35595.40234,0,0
05/19/1984,12103.29492,0,0
05/20/1984,162709.6406,0,0
05/21/1984,64060.11719,0,0
05/22/1984,18017.55469,0,0
05/23/1984,11307.42578,0,0
05/24/1984,16985.33789,0,0
05/25/1984,18210.67383,0,0
05/26/1984,11256.40039,0,0
05/27/1984,6651.137695,0,0
05/28/1984,5695.765137,0,0
05/29/1984,23980.38281,0,0
05/30/1984,1992.705811,0,0
05/31/1984,512223,0,0
06/01/1984,172496.2188,0,0
06/02/1984,161998.125,0,0
06/03/1984,120775.1328,0,0
06/04/1984,77778.03906,0,0
06/05/1984,132656.9844,0,0
06/06/1984,44675.01172,0,0
06/07/1984,414933.4063,0,0
06/08/1984,499909.9688,0,0
06/09/1984,445769.7188,0,0
06/10/1984,353848.2813,0,0
06/11/1984,294922.5625,0,0
06/12/1984,247152.3438,0,0
06/13/1984,196860.4688,0,0
06/14/1984,136657.5625,0,0
06/15/1984,118575.1484,0,0
06/16/1984,318959.8125,0,0
06/17/1984,12649.93066,0,0
06/18/1984,5825952,0,0
06/19/1984,1520665.625,0,0
06/20/1984,244483.5156,0,0
06/21/1984,55609.10547,0,0
06/22/1984,1739657.5,0,0
06/23/1984,114925.1172,0,0
06/24/1984,63742.53906,0,0
06/25/1984,38253.94531,0,0
06/26/1984,22377.10156,0,0
06/27/1984,19447.28125,0,0
06/28/1984,54420.30078,0,0
06/29/1984,12144.7959,0,0
06/30/1984,135645.125,0,0
07/01/1984,12720.06445,0,0
07/02/1984,27442.93164,0,0
07/03/1984,29024.49414,0,0
07/04/1984,118913.1563,0,0
07/05/1984,0,0,0
07/06/1984,74272.46094,0,0
07/07/1984,59983.54297,0,0
07/08/1984,42806.87109,0,0
07/09/1984,29189.01953,0,0
07/10/1984,33820.37109,0,0
07/11/1984,187125.2813,0,0
07/12/1984,0,0,0
07/13/1984,208981.4844,0,0
07/14/1984,239166.8281,0,0
07/15/1984,290031.2813,0,0
07/16/1984,86574.82031,0,0
07/17/1984,59289.46875,0,0
07/18/1984,39501.14453,0,0
07/19/1984,28553.89063,0,0
07/20/1984,27051.38867,0,0
07/21/1984,33724.35938,0,0
07/22/1984,437593.9063,0,0
07/23/1984,268021,0,0
07/24/1984,244607.6563,0,0
07/25/1984,208566.3281,0,0
07/26/1984,384892.8438,0,0
07/27/1984,66550.60156,0,0
07/28/1984,230393.9219,0,0
07/29/1984,383024.375,0,0
07/30/1984,347656.9375,0,0
07/31/1984,196869,0,0
08/01/1984,1778372.125,0,0
08/02/1984,0,0,0
08/03/1984,4502398,0,0
08/04/1984,1844084.75,0,0
08/05/1984,1032209.563,0,0
08/06/1984,908976.75,0,0
08/07/1984,712748.0625,0,0
08/08/1984,546995.25,0,0
08/09/1984,946557.6875,0,0
08/10/1984,29304.05469,0,0
08/11/1984,743595.5625,0,0
08/12/1984,977956.625,0,0
08/13/1984,448240.75,0,0
08/14/1984,246815.2656,0,0
08/15/1984,136286.75,0,0
08/16/1984,194092.0156,0,0
08/17/1984,163020.9063,0,0
08/18/1984,177111.7813,0,0
08/19/1984,184426.8594,0,0
08/20/1984,45.70791626,0,0
08/21/1984,49125.25781,0,0
08/22/1984,58873.57031,0,0
08/23/1984,57081.17969,0,0
08/24/1984,51432.17578,0,0
08/25/1984,33608.56641,0,0
08/26/1984,24837.23828,0,0
08/27/1984,16363.48633,0,0
08/28/1984,11509.51172,0,0
08/29/1984,8517.624023,0,0
08/30/1984,5872.351563,0,0
08/31/1984,4400.745117,0,0
09/01/1984,7905.325195,0,0
09/02/1984,3808.095947,0,0
09/03/1984,290039.9063,0,0
09/04/1984,7614.086914,0,0
09/05/1984,309511.125,0,0
09/06/1984,350894.3438,0,0
09/07/1984,241540.5156,0,0
09/08/1984,566488.5,0,0
09/09/1984,40434.90625,0,0
09/10/1984,302334.4063,0,0
09/11/1984,314588.9375,0,0
09/12/1984,70997.8125,0,0
09/13/1984,450658.9063,0,0
09/14/1984,206578,0,0
09/15/1984,98787.80469,0,0
09/16/1984,120766.4844,0,0
09/17/1984,147576.5,0,0
09/18/1984,137030.2656,0,0
09/19/1984,104215.4609,0,0
09/20/1984,71839.57813,0,0
09/21/1984,57191.08594,0,0
09/22/1984,34015.94922,0,0
09/23/1984,29520.54883,0,0
09/24/1984,22789.20508,0,0
09/25/1984,170837.3438,0,0
09/26/1984,88493.82813,0,0
09/27/1984,0,0,0
09/28/1984,122619.8203,0,0
09/29/1984,142952.125,0,0
09/30/1984,93707.5,0,0
10/01/1984,49284.21875,0,0
10/02/1984,28190.25391,0,0
10/03/1984,24238.27148,0,0
10/04/1984,26935.10547,0,0
10/05/1984,27291.30078,0,0
10/06/1984,26887.85742,0,0
10/07/1984,24011.99805,0,0
10/08/1984,27690.875,0,0
10/09/1984,43172.44141,0,0
10/10/1984,51454.73438,0,0
10/11/1984,70592.375,0,0
10/12/1984,77554.99219,0,0
10/13/1984,78449.17188,0,0
10/14/1984,76575.57813,0,0
10/15/1984,70687.20313,0,0
10/16/1984,61228.57813,0,0
10/17/1984,51053.23047,0,0
10/18/1984,42066.11719,0,0
10/19/1984,38666.04297,0,0
10/20/1984,41016.29688,0,0
10/21/1984,46830.83594,0,0
10/22/1984,55517.78516,0,0
10/23/1984,59672.27344,0,0
10/24/1984,54808.20313,0,0
10/25/1984,79870.94531,0,0
10/26/1984,134048.7656,0,0
10/27/1984,169663.3906,0,0
10/28/1984,157937.4531,0,0
10/29/1984,112457.4609,0,0
10/30/1984,63286.27734,0,0
10/31/1984,26720.32031,0,0
11/01/1984,375236.75,0,0
11/02/1984,60059.5,0,0
11/03/1984,25935.59375,0,0
11/04/1984,12919.31641,0,0
11/05/1984,5110.08252,0,0
11/06/1984,1480.745605,0,0
11/07/1984,685.1365356,0,0
11/08/1984,394.41745,0,0
11/09/1984,0,0,0
11/10/1984,0,0,0
11/11/1984,0,0,0
11/12/1984,0,0,0
11/13/1984,0,0,0
11/14/1984,0,0,0
11/15/1984,294.8962402,0,0
11/16/1984,828.6925049,0,0
11/17/1984,329.4770203,0,0
11/18/1984,0,0,0
11/19/1984,16331.43359,0,0
11/20/1984,21376.11328,0,0
11/21/1984,24654.26172,0,0
11/22/1984,24180.89453,0,0
11/23/1984,19365.99805,0,0
11/24/1984,14620.30371,0,0
11/25/1984,10931.61328,0,0
11/26/1984,8184.487305,0,0
11/27/1984,5336.055664,0,0
11/28/1984,18352.7832,0,0
11/29/1984,38160.5625,0,0
11/30/1984,51882.11719,0,0
12/01/1984,51723.10938,0,0
12/02/1984,39694.78906,0,0
12/03/1984,24864.17383,0,0
12/04/1984,25305.51953,0,0
12/05/1984,32395.5332,0,0
12/06/1984,27958.25391,0,0
12/07/1984,19700.20117,0,0
12/08/1984,9868.025391,0,0
12/09/1984,234655.125,0,0
12/10/1984,266505.7188,0,0
12/11/1984,188152.4375,0,0
12/12/1984,104445,0,0
12/13/1984,49347.625,0,0
12/14/1984,21075.14648,0,0
12/15/1984,8189.254883,0,0
12/16/1984,2576.608398,0,0
12/17/1984,0,0,0
12/18/1984,0,0,0
12/19/1984,13230.58203,0,0
12/20/1984,15062.62012,0,0
12/21/1984,15506.27539,0,0
12/22/1984,12886.3252,0,0
12/23/1984,9522.223633,0,0
12/24/1984,5732.950195,0,0
12/25/1984,1944.553955,0,0
12/26/1984,0,0,0
12/27/1984,14593.75977,0,0
12/28/1984,2314.494873,0,0
12/29/1984,14146.00391,0,0
12/30/1984,28583.16016,0,0
12/31/1984,35521.75391,0,0
01/01/1985,31282.79297,0,0
01/02/1985,27699.28711,0,0
01/03/1985,28506.99805,0,0
01/04/1985,28436.57617,0,0
01/05/1985,25571.10938,0,0
01/06/1985,17860.26172,0,0
01/07/1985,9987.443359,0,0
01/08/1985,46840.55078,0,0
01/09/1985,75293.71875,0,0
01/10/1985,89126.13281,0,0
01/11/1985,92294.52344,0,0
01/12/1985,82631.57813,0,0
01/13/1985,64243.83984,0,0
01/14/1985,44225.44141,0,0
01/15/1985,26584.66797,0,0
01/16/1985,24503.47266,0,0
01/17/1985,22640.45508,0,0
01/18/1985,17214.52148,0,0
01/19/1985,76943.25781,0,0
01/20/1985,13837.76953,0,0
01/21/1985,14600.30664,0,0
01/22/1985,12298.86133,0,0
01/23/1985,16084.64453,0,0
01/24/1985,24817.41992,0,0
01/25/1985,26565.01172,0,0
01/26/1985,20486.60938,0,0
01/27/1985,15081.56543,0,0
01/28/1985,22723.25195,0,0
01/29/1985,31939.57813,0,0
01/30/1985,35756.42188,0,0
01/31/1985,32503.13281,0,0
02/01/1985,23697.68359,0,0
02/02/1985,14580.46094,0,0
02/03/1985,38291.58594,0,0
02/04/1985,41835.52344,0,0
02/05/1985,26161.38867,0,0
02/06/1985,74572.48438,0,0
02/07/1985,49905.58594,0,0
02/08/1985,146827.7969,0,0
02/09/1985,85388.73438,0,0
02/10/1985,33569.66406,0,0
02/11/1985,75377.66406,0,0
02/12/1985,85915.52344,0,0
02/13/1985,35951.85156,0,0
02/14/1985,10324.18848,0,0
02/15/1985,944894.0625,0,0
02/16/1985,69562.91406,0,0
02/17/1985,41331.57422,0,0
02/18/1985,22832.65625,0,0
02/19/1985,25927.90039,0,0
02/20/1985,9232.104492,0,0
02/21/1985,102699.4922,0,0
02/22/1985,50589.57422,0,0
02/23/1985,32491.77344,0,0
02/24/1985,25918.78711,0,0
02/25/1985,20488.74023,0,0
02/26/1985,16218.63672,0,0
02/27/1985,15723.63281,0,0
02/28/1985,17125.7207,0,0
03/01/1985,14868.77539,0,0
03/02/1985,27423.79688,0,0
03/03/1985,47277.17188,0,0
03/04/1985,52949.26953,0,0
03/05/1985,58435.88281,0,0
03/06/1985,63265.02344,0,0
03/07/1985,58084.35156,0,0
03/08/1985,41625.82031,0,0
03/09/1985,76818.89063,0,0
03/10/1985,103145.9453,0,0
03/11/1985,87940.875,0,0
03/12/1985,55347.98828,0,0
03/13/1985,29739.95313,0,0
03/14/1985,13249.65332,0,0
03/15/1985,39077.07031,0,0
03/16/1985,39882.64453,0,0
03/17/1985,34421.19141,0,0
03/18/1985,30150.6582,0,0
03/19/1985,24877.08203,0,0
03/20/1985,18070.91211,0,0
03/21/1985,11932.0332,0,0
03/22/1985,6672.62793,0,0
03/23/1985,18353.41016,0,0
03/24/1985,23590.86914,0,0
03/25/1985,19287.64844,0,0
03/26/1985,11594.39941,0,0
03/27/1985,5465.068359,0,0
03/28/1985,3824.502197,0,0
03/29/1985,7871.848145,0,0
03/30/1985,9368.379883,0,0
03/31/1985,7518.677734,0,0
04/01/1985,4161.847168,0,0
04/02/1985,21843.06445,0,0
04/03/1985,25401.7168,0,0
04/04/1985,22905.51367,0,0
04/05/1985,19767.11523,0,0
04/06/1985,14658.75586,0,0
04/07/1985,9192.282227,0,0
04/08/1985,5752.907227,0,0
04/09/1985,3491.553223,0,0
04/10/1985,3440.62793,0,0
04/11/1985,16028.42969,0,0
04/12/1985,21427.02344,0,0
04/13/1985,21572.39258,0,0
04/14/1985,19858.71289,0,0
04/15/1985,16645.08789,0,0
04/16/1985,11831.31543,0,0
04/17/1985,16570.63672,0,0
04/18/1985,12097.66406,0,0
04/19/1985,39796.14063,0,0
04/20/1985,42445.79297,0,0
04/21/1985,26138.8457,0,0
04/22/1985,10284.31934,0,0
04/23/1985,180425.6875,0,0
04/24/1985,115228.6953,0,0
04/25/1985,49633.29297,0,0
04/26/1985,18130.94922,0,0
04/27/1985,31380.5918,0,0
04/28/1985,14015.04102,0,0
04/29/1985,262142.0938,0,0
04/30/1985,287342.375,0,0
05/01/1985,257544.5938,0,0
05/02/1985,201581.7969,0,0
05/03/1985,113205.2344,0,0
05/04/1985,83504.04688,0,0
05/05/1985,55680.92969,0,0
05/06/1985,69398.45313,0,0
05/07/1985,55811.03516,0,0
05/08/1985,186278.0625,0,0
05/09/1985,167594.4844,0,0
05/10/1985,93095.21094,0,0
05/11/1985,76190.85156,0,0
05/12/1985,50327.04297,0,0
05/13/1985,24364.96094,0,0
05/14/1985,879962.5,0,0
05/15/1985,143315.9219,0,0
05/16/1985,86916.39063,0,0
05/17/1985,48210.46484,0,0
05/18/1985,60782.80859,0,0
05/19/1985,136688.6406,0,0
05/20/1985,67045.20313,0,0
05/21/1985,30003.60938,0,0
05/22/1985,209907.3438,0,0
05/23/1985,8377.697266,0,0
05/24/1985,4382.829102,0,0
05/25/1985,8812.777344,0,0
05/26/1985,93497.33594,0,0
05/27/1985,40777.01953,0,0
05/28/1985,92033.35156,0,0
05/29/1985,28952.38867,0,0
05/30/1985,28654.75977,0,0
05/31/1985,305669.5625,0,0
06/01/1985,66293.57031,0,0
06/02/1985,243988.625,0,0
06/03/1985,176970.6406,0,0
06/04/1985,84612.4375,0,0
06/05/1985,77962.07031,0,0
06/06/1985,70937.48438,0,0
06/07/1985,59692.94141,0,0
06/08/1985,47631.78125,0,0
06/09/1985,36022.76172,0,0
06/10/1985,64430.65625,0,0
06/11/1985,40583.65234,0,0
06/12/1985,48400.12109,0,0
06/13/1985,45470.55469,0,0
06/14/1985,56359.37891,0,0
06/15/1985,36929,0,0
06/16/1985,960754.3125,0,0
06/17/1985,43814.22656,0,0
06/18/1985,1124290.375,0,0
06/19/1985,861763.8125,0,0
06/20/1985,706294.5625,0,0
06/21/1985,1698035.875,0,0
06/22/1985,153702.6719,0,0
06/23/1985,589707.1875,0,0
06/24/1985,54489.67188,0,0
06/25/1985,1008094.75,0,0
06/26/1985,113661.6563,0,0
06/27/1985,71210.21094,0,0
06/28/1985,861358.1875,0,0
06/29/1985,16558.95898,0,0
06/30/1985,876566.5,0,0
07/01/1985,1476623.25,0,0
07/02/1985,389.0335693,0,0
07/03/1985,2006.431641,0,0
07/04/1985,8215.838867,0,0
07/05/1985,168066.4375,0,0
07/06/1985,85229.02344,0,0
07/07/1985,22663.86719,0,0
07/08/1985,65746.45313,0,0
07/09/1985,12373.41211,0,0
07/10/1985,69560.13281,0,0
07/11/1985,148851.4531,0,0
07/12/1985,210876.6719,0,0
07/13/1985,157369.7969,0,0
07/14/1985,567591.625,0,0
07/15/1985,32913.73438,0,0
07/16/1985,48589.78516,0,0
07/17/1985,134231.4219,0,0
07/18/1985,33885.17969,0,0
07/19/1985,103805.5859,0,0
07/20/1985,97982.32031,0,0
07/21/1985,155077.2813,0,0
07/22/1985,99629.64063,0,0
07/23/1985,23242.6875,0,0
07/24/1985,138953.4531,0,0
07/25/1985,121252.2891,0,0
