Date,bc_flux0
01/04/1984,107739.7813
01/05/1984,85501
01/06/1984,77234.89844
01/07/1984,78253.89844
01/08/1984,63140.04688
01/09/1984,98885.11719
01/10/1984,106596.9688
01/11/1984,88260.3125
01/12/1984,59618.67188
01/13/1984,33189.83984
01/14/1984,694646.75
01/15/1984,144604.875
01/16/1984,97252.28125
01/17/1984,47204.01953
01/18/1984,21924.58594
01/19/1984,584889.125
01/20/1984,257146.3438
01/21/1984,49744.77344
01/22/1984,23951.01563
01/23/1984,143345.2031
01/24/1984,34715.42578
01/25/1984,21303.46289
01/26/1984,55585.5625
01/27/1984,17680.92773
01/28/1984,74129.15625
01/29/1984,15334.5957
01/30/1984,214028.25
01/31/1984,37762.59766
02/01/1984,25038.16406
02/02/1984,45523.16016
02/03/1984,49524.44531
02/04/1984,75579.25
02/05/1984,83492.70313
02/06/1984,63708.875
02/07/1984,48088.57031
02/08/1984,32264.02148
02/09/1984,61199.23438
02/10/1984,65791.28125
02/11/1984,43297.71484
02/12/1984,19787.93359
02/13/1984,453455.3125
02/14/1984,70860.10156
02/15/1984,29059.56445
02/16/1984,17576.58203
02/17/1984,13634.77539
02/18/1984,8048.223145
02/19/1984,3679.480469
02/20/1984,5786.598633
02/21/1984,10690.74902
02/22/1984,11862.35156
02/23/1984,8542.185547
02/24/1984,7639.343262
02/25/1984,6709.082031
02/26/1984,6832.701172
02/27/1984,5370.14209
02/28/1984,14856.03516
02/29/1984,25949.79297
03/01/1984,29311.44141
03/02/1984,26371.77539
03/03/1984,20696.98828
03/04/1984,14573.30371
03/05/1984,9630.30957
03/06/1984,120200.5703
03/07/1984,94035
03/08/1984,46253.91406
03/09/1984,55008.70703
03/10/1984,49583.83594
03/11/1984,26954.19922
03/12/1984,16482.02539
03/13/1984,39077.03125
03/14/1984,14303.58105
03/15/1984,178167.2344
03/16/1984,55224.51953
03/17/1984,32947.39063
03/18/1984,25835.35547
03/19/1984,16812.58789
03/20/1984,11364.16309
03/21/1984,1061855.625
03/22/1984,234284.1406
03/23/1984,219769.9219
03/24/1984,156545.375
03/25/1984,113791.2188
03/26/1984,72582.86719
03/27/1984,70200.41406
03/28/1984,62736.17578
03/29/1984,40304.58984
03/30/1984,19497.39063
03/31/1984,294616.8438
04/01/1984,89525.00781
04/02/1984,36796.28906
04/03/1984,24043.6543
04/04/1984,21307.33008
04/05/1984,44949.37891
04/06/1984,18213.08203
04/07/1984,11133.5127
04/08/1984,110472.7422
04/09/1984,33725.67188
04/10/1984,30520.94531
04/11/1984,19607.22852
04/12/1984,9038.617188
04/13/1984,102980.8047
04/14/1984,144434.9688
04/15/1984,121935.375
04/16/1984,75269.89063
04/17/1984,35187.51172
04/18/1984,81049.10156
04/19/1984,62069.06641
04/20/1984,70314.47656
04/21/1984,40205.24609
04/22/1984,15629.63281
04/23/1984,283818.8125
04/24/1984,22769.17773
04/25/1984,5104.666504
04/26/1984,244353.6094
04/27/1984,11270.44336
04/28/1984,16175.33105
04/29/1984,21491.1543
04/30/1984,23670.13086
05/01/1984,19684.29102
05/02/1984,96407
05/03/1984,4241.269531
05/04/1984,242709.6406
05/05/1984,368635.5
05/06/1984,383045.0625
05/07/1984,308012.6563
05/08/1984,208257.75
05/09/1984,116386.7813
05/10/1984,68305.96875
05/11/1984,41503.33594
05/12/1984,232199.5469
05/13/1984,104502.7813
05/14/1984,42679.82813
05/15/1984,21042.90039
05/16/1984,130066.25
05/17/1984,88083.01563
05/18/1984,35595.40234
05/19/1984,12103.29492
05/20/1984,162709.6406
05/21/1984,64060.11719
05/22/1984,18017.55469
05/23/1984,11307.42578
05/24/1984,16985.33789
05/25/1984,18210.67383
05/26/1984,11256.40039
05/27/1984,6651.137695
05/28/1984,5695.765137
05/29/1984,23980.38281
05/30/1984,1992.705811
05/31/1984,512223
06/01/1984,172496.2188
06/02/1984,161998.125
06/03/1984,120775.1328
06/04/1984,77778.03906
06/05/1984,132656.9844
06/06/1984,44675.01172
06/07/1984,414933.4063
06/08/1984,499909.9688
06/09/1984,445769.7188
06/10/1984,353848.2813
06/11/1984,294922.5625
06/12/1984,247152.3438
06/13/1984,196860.4688
06/14/1984,136657.5625
06/15/1984,118575.1484
06/16/1984,318959.8125
06/17/1984,12649.93066
06/18/1984,5825952
06/19/1984,1520665.625
06/20/1984,244483.5156
06/21/1984,55609.10547
06/22/1984,1739657.5
06/23/1984,114925.1172
06/24/1984,63742.53906
06/25/1984,38253.94531
06/26/1984,22377.10156
06/27/1984,19447.28125
06/28/1984,54420.30078
06/29/1984,12144.7959
06/30/1984,135645.125
07/01/1984,12720.06445
07/02/1984,27442.93164
07/03/1984,29024.49414
07/04/1984,118913.1563
07/05/1984,0
07/06/1984,74272.46094
07/07/1984,59983.54297
07/08/1984,42806.87109
07/09/1984,29189.01953
07/10/1984,33820.37109
07/11/1984,187125.2813
07/12/1984,0
07/13/1984,208981.4844
07/14/1984,239166.8281
07/15/1984,290031.2813
07/16/1984,86574.82031
07/17/1984,59289.46875
07/18/1984,39501.14453
07/19/1984,28553.89063
07/20/1984,27051.38867
07/21/1984,33724.35938
07/22/1984,437593.9063
07/23/1984,268021
07/24/1984,244607.6563
07/25/1984,208566.3281
07/26/1984,384892.8438
07/27/1984,66550.60156
07/28/1984,230393.9219
07/29/1984,383024.375
07/30/1984,347656.9375
07/31/1984,196869
08/01/1984,1778372.125
08/02/1984,0
08/03/1984,4502398
08/04/1984,1844084.75
08/05/1984,1032209.563
08/06/1984,908976.75
08/07/1984,712748.0625
08/08/1984,546995.25
08/09/1984,946557.6875
08/10/1984,29304.05469
08/11/1984,743595.5625
08/12/1984,977956.625
08/13/1984,448240.75
08/14/1984,246815.2656
08/15/1984,136286.75
08/16/1984,194092.0156
08/17/1984,163020.9063
08/18/1984,177111.7813
08/19/1984,184426.8594
08/20/1984,45.70791626
08/21/1984,49125.25781
08/22/1984,58873.57031
08/23/1984,57081.17969
08/24/1984,51432.17578
08/25/1984,33608.56641
08/26/1984,24837.23828
08/27/1984,16363.48633
08/28/1984,11509.51172
08/29/1984,8517.624023
08/30/1984,5872.351563
08/31/1984,4400.745117
09/01/1984,7905.325195
09/02/1984,3808.095947
09/03/1984,290039.9063
09/04/1984,7614.086914
09/05/1984,309511.125
09/06/1984,350894.3438
09/07/1984,241540.5156
09/08/1984,566488.5
09/09/1984,40434.90625
09/10/1984,302334.4063
09/11/1984,314588.9375
09/12/1984,70997.8125
09/13/1984,450658.9063
09/14/1984,206578
09/15/1984,98787.80469
09/16/1984,120766.4844
09/17/1984,147576.5
09/18/1984,137030.2656
09/19/1984,104215.4609
09/20/1984,71839.57813
09/21/1984,57191.08594
09/22/1984,34015.94922
09/23/1984,29520.54883
09/24/1984,22789.20508
09/25/1984,170837.3438
09/26/1984,88493.82813
09/27/1984,0
09/28/1984,122619.8203
09/29/1984,142952.125
09/30/1984,93707.5
10/01/1984,49284.21875
10/02/1984,28190.25391
10/03/1984,24238.27148
10/04/1984,26935.10547
10/05/1984,27291.30078
10/06/1984,26887.85742
10/07/1984,24011.99805
10/08/1984,27690.875
10/09/1984,43172.44141
10/10/1984,51454.73438
10/11/1984,70592.375
10/12/1984,77554.99219
10/13/1984,78449.17188
10/14/1984,76575.57813
10/15/1984,70687.20313
10/16/1984,61228.57813
10/17/1984,51053.23047
10/18/1984,42066.11719
10/19/1984,38666.04297
10/20/1984,41016.29688
10/21/1984,46830.83594
10/22/1984,55517.78516
10/23/1984,59672.27344
10/24/1984,54808.20313
10/25/1984,79870.94531
10/26/1984,134048.7656
10/27/1984,169663.3906
10/28/1984,157937.4531
10/29/1984,112457.4609
10/30/1984,63286.27734
10/31/1984,26720.32031
11/01/1984,375236.75
11/02/1984,60059.5
11/03/1984,25935.59375
11/04/1984,12919.31641
11/05/1984,5110.08252
11/06/1984,1480.745605
11/07/1984,685.1365356
11/08/1984,394.41745
11/09/1984,0
11/10/1984,0
11/11/1984,0
11/12/1984,0
11/13/1984,0
11/14/1984,0
11/15/1984,294.8962402
11/16/1984,828.6925049
11/17/1984,329.4770203
11/18/1984,0
11/19/1984,16331.43359
11/20/1984,21376.11328
11/21/1984,24654.26172
11/22/1984,24180.89453
11/23/1984,19365.99805
11/24/1984,14620.30371
11/25/1984,10931.61328
11/26/1984,8184.487305
11/27/1984,5336.055664
11/28/1984,18352.7832
11/29/1984,38160.5625
11/30/1984,51882.11719
12/01/1984,51723.10938
12/02/1984,39694.78906
12/03/1984,24864.17383
12/04/1984,25305.51953
12/05/1984,32395.5332
12/06/1984,27958.25391
12/07/1984,19700.20117
12/08/1984,9868.025391
12/09/1984,234655.125
12/10/1984,266505.7188
12/11/1984,188152.4375
12/12/1984,104445
12/13/1984,49347.625
12/14/1984,21075.14648
12/15/1984,8189.254883
12/16/1984,2576.608398
12/17/1984,0
12/18/1984,0
12/19/1984,13230.58203
12/20/1984,15062.62012
12/21/1984,15506.27539
12/22/1984,12886.3252
12/23/1984,9522.223633
12/24/1984,5732.950195
12/25/1984,1944.553955
12/26/1984,0
12/27/1984,14593.75977
12/28/1984,2314.494873
12/29/1984,14146.00391
12/30/1984,28583.16016
12/31/1984,35521.75391
01/01/1985,31282.79297
01/02/1985,27699.28711
01/03/1985,28506.99805
01/04/1985,28436.57617
01/05/1985,25571.10938
01/06/1985,17860.26172
01/07/1985,9987.443359
01/08/1985,46840.55078
01/09/1985,75293.71875
01/10/1985,89126.13281
01/11/1985,92294.52344
01/12/1985,82631.57813
01/13/1985,64243.83984
01/14/1985,44225.44141
01/15/1985,26584.66797
01/16/1985,24503.47266
01/17/1985,22640.45508
01/18/1985,17214.52148
01/19/1985,76943.25781
01/20/1985,13837.76953
01/21/1985,14600.30664
01/22/1985,12298.86133
01/23/1985,16084.64453
01/24/1985,24817.41992
01/25/1985,26565.01172
01/26/1985,20486.60938
01/27/1985,15081.56543
01/28/1985,22723.25195
01/29/1985,31939.57813
01/30/1985,35756.42188
01/31/1985,32503.13281
02/01/1985,23697.68359
02/02/1985,14580.46094
02/03/1985,38291.58594
02/04/1985,41835.52344
02/05/1985,26161.38867
02/06/1985,74572.48438
02/07/1985,49905.58594
02/08/1985,146827.7969
02/09/1985,85388.73438
02/10/1985,33569.66406
02/11/1985,75377.66406
02/12/1985,85915.52344
02/13/1985,35951.85156
02/14/1985,10324.18848
02/15/1985,944894.0625
02/16/1985,69562.91406
02/17/1985,41331.57422
02/18/1985,22832.65625
02/19/1985,25927.90039
02/20/1985,9232.104492
02/21/1985,102699.4922
02/22/1985,50589.57422
02/23/1985,32491.77344
02/24/1985,25918.78711
02/25/1985,20488.74023
02/26/1985,16218.63672
02/27/1985,15723.63281
02/28/1985,17125.7207
03/01/1985,14868.77539
03/02/1985,27423.79688
03/03/1985,47277.17188
03/04/1985,52949.26953
03/05/1985,58435.88281
03/06/1985,63265.02344
03/07/1985,58084.35156
03/08/1985,41625.82031
03/09/1985,76818.89063
03/10/1985,103145.9453
03/11/1985,87940.875
03/12/1985,55347.98828
03/13/1985,29739.95313
03/14/1985,13249.65332
03/15/1985,39077.07031
03/16/1985,39882.64453
03/17/1985,34421.19141
03/18/1985,30150.6582
03/19/1985,24877.08203
03/20/1985,18070.91211
03/21/1985,11932.0332
03/22/1985,6672.62793
03/23/1985,18353.41016
03/24/1985,23590.86914
03/25/1985,19287.64844
03/26/1985,11594.39941
03/27/1985,5465.068359
03/28/1985,3824.502197
03/29/1985,7871.848145
03/30/1985,9368.379883
03/31/1985,7518.677734
04/01/1985,4161.847168
04/02/1985,21843.06445
04/03/1985,25401.7168
04/04/1985,22905.51367
04/05/1985,19767.11523
04/06/1985,14658.75586
04/07/1985,9192.282227
04/08/1985,5752.907227
04/09/1985,3491.553223
04/10/1985,3440.62793
04/11/1985,16028.42969
04/12/1985,21427.02344
04/13/1985,21572.39258
04/14/1985,19858.71289
04/15/1985,16645.08789
04/16/1985,11831.31543
04/17/1985,16570.63672
04/18/1985,12097.66406
04/19/1985,39796.14063
04/20/1985,42445.79297
04/21/1985,26138.8457
04/22/1985,10284.31934
04/23/1985,180425.6875
04/24/1985,115228.6953
04/25/1985,49633.29297
04/26/1985,18130.94922
04/27/1985,31380.5918
04/28/1985,14015.04102
04/29/1985,262142.0938
04/30/1985,287342.375
05/01/1985,257544.5938
05/02/1985,201581.7969
05/03/1985,113205.2344
05/04/1985,83504.04688
05/05/1985,55680.92969
05/06/1985,69398.45313
05/07/1985,55811.03516
05/08/1985,186278.0625
05/09/1985,167594.4844
05/10/1985,93095.21094
05/11/1985,76190.85156
05/12/1985,50327.04297
05/13/1985,24364.96094
05/14/1985,879962.5
05/15/1985,143315.9219
05/16/1985,86916.39063
05/17/1985,48210.46484
05/18/1985,60782.80859
05/19/1985,136688.6406
05/20/1985,67045.20313
05/21/1985,30003.60938
05/22/1985,209907.3438
05/23/1985,8377.697266
05/24/1985,4382.829102
05/25/1985,8812.777344
05/26/1985,93497.33594
05/27/1985,40777.01953
05/28/1985,92033.35156
05/29/1985,28952.38867
05/30/1985,28654.75977
05/31/1985,305669.5625
06/01/1985,66293.57031
06/02/1985,243988.625
06/03/1985,176970.6406
06/04/1985,84612.4375
06/05/1985,77962.07031
06/06/1985,70937.48438
06/07/1985,59692.94141
06/08/1985,47631.78125
06/09/1985,36022.76172
06/10/1985,64430.65625
06/11/1985,40583.65234
06/12/1985,48400.12109
06/13/1985,45470.55469
06/14/1985,56359.37891
06/15/1985,36929
06/16/1985,960754.3125
06/17/1985,43814.22656
06/18/1985,1124290.375
06/19/1985,861763.8125
06/20/1985,706294.5625
06/21/1985,1698035.875
06/22/1985,153702.6719
06/23/1985,589707.1875
06/24/1985,54489.67188
06/25/1985,1008094.75
06/26/1985,113661.6563
06/27/1985,71210.21094
06/28/1985,861358.1875
06/29/1985,16558.95898
06/30/1985,876566.5
07/01/1985,1476623.25
07/02/1985,389.0335693
07/03/1985,2006.431641
07/04/1985,8215.838867
07/05/1985,168066.4375
07/06/1985,85229.02344
07/07/1985,22663.86719
07/08/1985,65746.45313
07/09/1985,12373.41211
07/10/1985,69560.13281
07/11/1985,148851.4531
07/12/1985,210876.6719
07/13/1985,157369.7969
07/14/1985,567591.625
07/15/1985,32913.73438
07/16/1985,48589.78516
07/17/1985,134231.4219
07/18/1985,33885.17969
07/19/1985,103805.5859
07/20/1985,97982.32031
07/21/1985,155077.2813
07/22/1985,99629.64063
07/23/1985,23242.6875
07/24/1985,138953.4531
07/25/1985,121252.2891
07/26/1985,71427.89063
07/27/1985,280817.7813
07/28/1985,392074.7813
07/29/1985,551436
07/30/1985,0
07/31/1985,682548.3125
08/01/1985,358190.3125
08/02/1985,62852.51563
08/03/1985,400972.8125
08/04/1985,255387.9375
08/05/1985,448264.4688
08/06/1985,5017837
08/07/1985,0
08/08/1985,3259110.25
08/09/1985,1135928.25
08/10/1985,1030132.438
08/11/1985,41293.12891
08/12/1985,842605.75
08/13/1985,225572.4063
08/14/1985,2205712.5
08/15/1985,65990.25
08/16/1985,5179568.5
08/17/1985,571455.25
08/18/1985,2631971.75
08/19/1985,928467.25
08/20/1985,480932.9375
08/21/1985,241021.5313
08/22/1985,1363249.5
08/23/1985,845316.625
08/24/1985,342037
08/25/1985,112885.5156
08/26/1985,2574696.75
08/27/1985,527397.6875
08/28/1985,884609.3125
08/29/1985,214364.7031
08/30/1985,333745.9688
08/31/1985,121370.4063
09/01/1985,79331.64063
09/02/1985,1020866.188
09/03/1985,77214.57813
09/04/1985,781317
09/05/1985,492072.4063
09/06/1985,50889.74219
09/07/1985,1779261
09/08/1985,42696.47266
09/09/1985,432492.9375
09/10/1985,26600.79883
09/11/1985,72912.90625
09/12/1985,95254.625
09/13/1985,0
09/14/1985,472501.0938
09/15/1985,26538.82617
09/16/1985,188244.4531
09/17/1985,9696.688477
09/18/1985,529455.6875
09/19/1985,15198.9541
09/20/1985,295189.2188
09/21/1985,6481.149414
09/22/1985,119885.4375
09/23/1985,54329.13672
09/24/1985,17792.3457
09/25/1985,182634.6875
09/26/1985,151031.5
09/27/1985,15063.625
09/28/1985,145447.2188
09/29/1985,21850.04688
09/30/1985,266977.25
10/01/1985,2578.282715
10/02/1985,65163.72656
10/03/1985,57607.08203
10/04/1985,34664.02344
10/05/1985,26835.91016
10/06/1985,26216.51367
10/07/1985,18282.68359
10/08/1985,9917.860352
10/09/1985,5376.107422
10/10/1985,6504.793457
10/11/1985,5788.661133
10/12/1985,9188.176758
10/13/1985,9021.223633
10/14/1985,8484.466797
10/15/1985,8244.013672
10/16/1985,7608.162598
10/17/1985,6349.855469
10/18/1985,8527.834961
10/19/1985,7085.725098
10/20/1985,6766.53418
10/21/1985,7570.990723
10/22/1985,7970.090332
10/23/1985,6620.832031
10/24/1985,23326.62305
10/25/1985,27713.125
10/26/1985,25507.36719
10/27/1985,21085.39258
10/28/1985,16379.82813
10/29/1985,12067.4502
10/30/1985,6989.021484
10/31/1985,50381.34766
11/01/1985,22599.79688
11/02/1985,8794.016602
11/03/1985,35442.58203
11/04/1985,16454.37305
11/05/1985,16886.27344
11/06/1985,7633.907227
11/07/1985,3026.803223
11/08/1985,8577.37793
11/09/1985,14979.20313
11/10/1985,22906.8418
11/11/1985,25261.0918
11/12/1985,21290.31836
11/13/1985,15094.50977
11/14/1985,9597.355469
11/15/1985,5337.879883
11/16/1985,40721.21875
11/17/1985,38412.75
11/18/1985,31768.68359
11/19/1985,24013.14844
11/20/1985,15962.70801
11/21/1985,8037.898438
11/22/1985,55587.82422
11/23/1985,42725.42969
11/24/1985,32727.95703
11/25/1985,23358.34766
11/26/1985,13683.44238
11/27/1985,17337.65234
11/28/1985,23670.61719
11/29/1985,24460.7793
11/30/1985,18575.71094
12/01/1985,10763.73047
12/02/1985,6355.79248
12/03/1985,17427.63281
12/04/1985,8027.867676
12/05/1985,6704.456543
12/06/1985,6218.821289
12/07/1985,6944.28418
12/08/1985,10972.28809
12/09/1985,16435.46875
12/10/1985,19288.47266
12/11/1985,19416.25
12/12/1985,18655.97852
12/13/1985,17640.57227
12/14/1985,14934.03516
12/15/1985,12887.1377
12/16/1985,10053.61133
12/17/1985,33187.38672
12/18/1985,28523.68945
12/19/1985,18239.63477
12/20/1985,43056.95313
12/21/1985,45551.44922
12/22/1985,29979.03906
12/23/1985,10948.75684
12/24/1985,277156.2188
12/25/1985,45739.95703
12/26/1985,29368.81641
12/27/1985,14661.4375
12/28/1985,80696.8125
12/29/1985,34530.54688
12/30/1985,21295.89063
12/31/1985,12486.23828
01/01/1986,54633.86328
01/02/1986,7940.997559
01/03/1986,24420.95117
01/04/1986,18582.54688
01/05/1986,3062.819336
01/06/1986,501448.25
01/07/1986,38888.67188
01/08/1986,7854.566895
01/09/1986,337.7454834
01/10/1986,30128.70117
01/11/1986,5060.517578
01/12/1986,4221.354492
01/13/1986,5192.299805
01/14/1986,4663.013184
01/15/1986,8538.81543
01/16/1986,14010.16504
01/17/1986,13039.35547
01/18/1986,112944.9922
01/19/1986,210284.875
01/20/1986,204739.8125
01/21/1986,151550.5469
01/22/1986,97629.39063
01/23/1986,55727.80469
01/24/1986,138757.5625
01/25/1986,145290.625
01/26/1986,97856.75
01/27/1986,37783.125
01/28/1986,170325.6406
01/29/1986,105586.8828
01/30/1986,46246.03125
01/31/1986,19031.42969
02/01/1986,349691.875
02/02/1986,12264.15332
02/03/1986,81416.61719
02/04/1986,21752.35547
02/05/1986,17230.42578
02/06/1986,14112.93652
02/07/1986,9604.517578
02/08/1986,35686.10938
02/09/1986,16456.84766
02/10/1986,27588.12305
02/11/1986,37642.23828
02/12/1986,35212.53906
02/13/1986,24118.44922
02/14/1986,12844.63086
02/15/1986,6853.79248
02/16/1986,37880.03516
02/17/1986,9136.064453
02/18/1986,15323.2998
02/19/1986,7562.060547
02/20/1986,3396.88501
02/21/1986,44849.54688
02/22/1986,5287.217285
02/23/1986,23596.875
02/24/1986,7547.859375
02/25/1986,8115.40332
02/26/1986,14451.78613
02/27/1986,22781.10352
02/28/1986,21855.75586
03/01/1986,13152.94336
03/02/1986,3567.488525
03/03/1986,56850.125
03/04/1986,20631.18945
03/05/1986,4654.978516
03/06/1986,46718.44141
03/07/1986,19734.44531
03/08/1986,11257.3584
03/09/1986,15686.60156
03/10/1986,23007.55469
03/11/1986,25117.29688
03/12/1986,21344.25391
03/13/1986,13282.29883
03/14/1986,42679.27344
03/15/1986,92547.71875
03/16/1986,118922
03/17/1986,107647.2969
03/18/1986,74633.125
03/19/1986,45468.64063
03/20/1986,70404.89063
03/21/1986,78234.00781
03/22/1986,60131.41797
03/23/1986,138732.8281
03/24/1986,159202.7969
03/25/1986,114722.8438
03/26/1986,91332.64844
03/27/1986,70589.29688
03/28/1986,37408.45313
03/29/1986,1462133.875
03/30/1986,946871.875
03/31/1986,538393.875
04/01/1986,251739.25
04/02/1986,163984.7344
04/03/1986,105835.8047
04/04/1986,212825.8906
04/05/1986,408524
04/06/1986,148045.7344
04/07/1986,2600091.5
04/08/1986,784660.75
04/09/1986,475009.4375
04/10/1986,121177.6406
04/11/1986,23090.91992
04/12/1986,299516
04/13/1986,27199.97656
04/14/1986,1648.555908
04/15/1986,0
04/16/1986,0
04/17/1986,0
04/18/1986,0
04/19/1986,0
04/20/1986,0
04/21/1986,0
04/22/1986,0
04/23/1986,0
04/24/1986,0
04/25/1986,0
04/26/1986,0
04/27/1986,0
04/28/1986,0
04/29/1986,0
04/30/1986,0
05/01/1986,0
05/02/1986,0
05/03/1986,0
05/04/1986,0
05/05/1986,0
05/06/1986,0
05/07/1986,0
05/08/1986,0
05/09/1986,0
05/10/1986,0
05/11/1986,0
05/12/1986,0
05/13/1986,0
05/14/1986,0
05/15/1986,0
05/16/1986,0
05/17/1986,0
05/18/1986,0
05/19/1986,0
05/20/1986,0
05/21/1986,0
05/22/1986,0
05/23/1986,0
05/24/1986,0
05/25/1986,0
05/26/1986,0
05/27/1986,0
05/28/1986,1178.399536
05/29/1986,0
05/30/1986,482.6404419
05/31/1986,618.5926514
06/01/1986,0
06/02/1986,0
06/03/1986,1205.985229
06/04/1986,1514.039917
06/05/1986,0
06/06/1986,155.306427
06/07/1986,210.0894775
06/08/1986,3295.37207
06/09/1986,0
06/10/1986,54875.82031
06/11/1986,10257.85254
06/12/1986,87498.95313
06/13/1986,159274.4063
06/14/1986,262857.6875
06/15/1986,326718.5625
06/16/1986,328179.875
06/17/1986,287424.5
06/18/1986,785828.1875
06/19/1986,22678.04297
06/20/1986,213951.1563
06/21/1986,0
06/22/1986,19973.03906
06/23/1986,32367.43945
06/24/1986,186521.9531
06/25/1986,20978.61328
06/26/1986,91662.72656
06/27/1986,47907.69531
06/28/1986,58218.99609
06/29/1986,543539.75
06/30/1986,89598.63281
07/01/1986,30958.37891
07/02/1986,331872.125
07/03/1986,15468.70117
07/04/1986,1308843
07/05/1986,5344.054688
07/06/1986,380149.5625
07/07/1986,541057.1875
07/08/1986,112500.7422
07/09/1986,24785.98438
07/10/1986,79908.67969
07/11/1986,519397.9063
07/12/1986,1015.334351
07/13/1986,895323.5625
07/14/1986,5582.744141
07/15/1986,103487.8125
07/16/1986,21600.17188
07/17/1986,69068.40625
07/18/1986,250398.7031
07/19/1986,46331.94141
07/20/1986,27998.26367
07/21/1986,1299130.375
07/22/1986,36349.21094
07/23/1986,6975992
07/24/1986,305971.875
07/25/1986,504309.6563
07/26/1986,2047022.5
07/27/1986,1035945
07/28/1986,542572.625
07/29/1986,320410.2188
07/30/1986,145414.1719
07/31/1986,537999.3125
08/01/1986,372133.5938
08/02/1986,607603.1875
08/03/1986,654382.5
08/04/1986,441102.9375
08/05/1986,275159.1875
08/06/1986,310397.9375
08/07/1986,201257.1875
08/08/1986,417484.5313
08/09/1986,541752.25
08/10/1986,312843.9063
08/11/1986,1349427
08/12/1986,1447003.75
08/13/1986,821592.6875
08/14/1986,399102.4063
08/15/1986,343177.6563
08/16/1986,242944.75
08/17/1986,1134049.125
08/18/1986,1269249.125
08/19/1986,855358.3125
08/20/1986,1045081.25
08/21/1986,1194214.125
08/22/1986,1266554.5
08/23/1986,939672.625
08/24/1986,1853484.625
08/25/1986,2136538.5
08/26/1986,1760631
08/27/1986,1258864.25
08/28/1986,862747.5
08/29/1986,525895.25
08/30/1986,338316.8438
08/31/1986,277381.1875
09/01/1986,207777.0313
09/02/1986,1328171.625
09/03/1986,1550215
09/04/1986,1033094.5
09/05/1986,607876.4375
09/06/1986,334875.125
09/07/1986,162651.4063
09/08/1986,87587.02344
09/09/1986,1570530
09/10/1986,206008.0469
09/11/1986,202963.0625
09/12/1986,111751.3828
09/13/1986,39824.89453
09/14/1986,4188936.75
09/15/1986,148143.1719
09/16/1986,144213.0313
09/17/1986,152427.8438
09/18/1986,126095.3359
09/19/1986,31845.2207
09/20/1986,3502409
09/21/1986,30268.04102
09/22/1986,830981.375
09/23/1986,535646.4375
09/24/1986,606.9182129
09/25/1986,1535094.5
09/26/1986,6186.833008
09/27/1986,679881.375
09/28/1986,32014.98438
09/29/1986,222388.0313
09/30/1986,36715.92969
10/01/1986,139466.2656
10/02/1986,44522.83203
10/03/1986,89725.8125
10/04/1986,72815.33594
10/05/1986,39059.58203
10/06/1986,18521.83398
10/07/1986,66268.35938
10/08/1986,90450.96094
10/09/1986,107240.1406
10/10/1986,138310.2969
10/11/1986,110375.4609
10/12/1986,93821.63281
10/13/1986,68252.41406
10/14/1986,48785.03906
10/15/1986,34318.97656
10/16/1986,35302.55078
10/17/1986,19200.60156
10/18/1986,20704.59961
10/19/1986,48908.52344
10/20/1986,36413.29688
10/21/1986,36417.10156
10/22/1986,46157.32422
10/23/1986,53418.33594
10/24/1986,53588.19531
10/25/1986,54181.78125
10/26/1986,59005.30469
10/27/1986,64503.39063
10/28/1986,68163.92969
10/29/1986,69016.29688
10/30/1986,63921.49219
10/31/1986,55366.84375
11/01/1986,50941.51563
11/02/1986,47197.42578
11/03/1986,42239.53906
11/04/1986,35234.42188
11/05/1986,55145.87891
11/06/1986,41267.78906
11/07/1986,54248.03906
11/08/1986,69565.14844
11/09/1986,65864.20313
11/10/1986,66119.71094
11/11/1986,65692.64844
11/12/1986,59273
11/13/1986,45965.12891
11/14/1986,74053.60156
11/15/1986,90620.1875
11/16/1986,80458.77344
11/17/1986,60424.93359
11/18/1986,42553.14063
11/19/1986,81548.46094
11/20/1986,114292.9922
11/21/1986,146550.1563
11/22/1986,135586.2656
11/23/1986,99013.76563
11/24/1986,63699.80078
11/25/1986,44415.87891
11/26/1986,36894.52734
11/27/1986,39858.80859
11/28/1986,42273.23438
11/29/1986,38920.59766
11/30/1986,34884.88672
12/01/1986,58012.60938
12/02/1986,52334.19922
12/03/1986,37619.78906
12/04/1986,49409.24219
12/05/1986,59907.87891
12/06/1986,51895.46484
12/07/1986,42867.14063
12/08/1986,34235.99609
12/09/1986,55330.62109
12/10/1986,156561.4219
12/11/1986,155101.0469
12/12/1986,140133.75
12/13/1986,111230.2031
12/14/1986,79613.63281
12/15/1986,52663.05859
12/16/1986,40869.64063
12/17/1986,120872.625
12/18/1986,139034.6094
12/19/1986,124380.1094
12/20/1986,88646.88281
12/21/1986,104494.9922
12/22/1986,118221.25
12/23/1986,95736.30469
12/24/1986,115757.9219
12/25/1986,89748.17188
12/26/1986,79368.40625
12/27/1986,68574.44531
12/28/1986,53694.625
12/29/1986,224577.3125
12/30/1986,62749.93359
12/31/1986,67346.15625
01/01/1987,42901.35938
01/02/1987,508335.2188
01/03/1987,273641.6875
01/04/1987,132793.9219
01/05/1987,70523.22656
01/06/1987,51165.22266
01/07/1987,214669.7031
01/08/1987,132054.9063
01/09/1987,83671.42969
01/10/1987,55288.28906
01/11/1987,41080.28906
01/12/1987,132266.0781
01/13/1987,84900.21094
01/14/1987,68024.15625
01/15/1987,29265.57227
